core_id	gene_bare	gene_name	source_gene_id	ref_chrom	ref_start	ref_end	ref_strand	reference_core_length	mean_reference_island_length	overlap_category	coding_partners	n_species_accepted	n_species_d_le_0.05	n_species_d_le_0.04	n_species_d_le_0.03	n_species_d_le_0.02	n_species_d_le_0.01	mean_dist	median_dist	max_dist	mean_aligned_length	median_aligned_length	species_present
ENSG00000287185_core_1	ENSG00000287185		U_ENSG00000287185.1	chr8	25179112	25179524	-	412	412.0	near_coding_5kb	.	17	11	9	8	1	1	0.0432	0.0372	0.093	216.7	249.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000287243_core_4	ENSG00000287243		U_ENSG00000287243.2	chr12	3488954	3489362	-	408	408.0	antisense	ENSG00000111218	18	18	18	18	17	12	0.0109	0.0093	0.028	302.6	316.5	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287289_core_2	ENSG00000287289		U_ENSG00000287289.2	chr8	107166052	107166460	+	408	408.0	intergenic	.	18	16	16	12	6	0	0.0305	0.0232	0.099	230.6	250.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287299_core_1	ENSG00000287299		U_ENSG00000287299.1	chr2	200477635	200477970	-	335	335.0	antisense	ENSG00000196141	19	17	17	15	14	4	0.0199	0.0134	0.0597	214.0	193.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287306_core_1	ENSG00000287306		U_ENSG00000287306.1	chr10	69543494	69543742	+	248	248.0	near_coding_5kb	.	18	18	17	17	15	0	0.0181	0.0161	0.042	216.4	226.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287336_core_1	ENSG00000287336		U_ENSG00000287336.1	chr1	172213051	172213339	-	288	288.0	antisense	ENSG00000197959	17	12	11	9	4	1	0.0387	0.0276	0.0985	188.8	206.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287430_core_3	ENSG00000287430		U_ENSG00000287430.2	chr20	19211864	19212164	-	300	300.0	near_coding_5kb	.	18	13	9	3	1	0	0.0434	0.0402	0.099	222.0	249.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000287434_core_1	ENSG00000287434		U_ENSG00000287434.2	chr5	60699968	60700341	+	373	373.0	antisense	ENSG00000035499	19	19	18	17	16	1	0.0156	0.013	0.0424	372.2	378.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287454_core_5	ENSG00000287454		U_ENSG00000287454.2	chr12	96234237	96234421	-	184	184.0	antisense	ENSG00000111145	18	15	14	9	1	0	0.0366	0.0293	0.0974	163.1	167.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287463_core_1	ENSG00000287463		U_ENSG00000287463.2	chr2	134718186	134718354	+	168	168.0	antisense	ENSG00000152128	17	13	6	4	1	0	0.0429	0.0419	0.0735	140.9	139.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287538_core_1	ENSG00000287538		U_ENSG00000287538.2	chr11	50170093	50170816	+	723	723.0	intergenic	.	18	17	17	17	15	9	0.0153	0.009	0.0937	493.4	621.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287547_core_1	ENSG00000287547		U_ENSG00000287547.1	chr7	130668931	130669259	+	328	328.0	antisense	ENSG00000213265	18	15	14	13	9	1	0.0312	0.0204	0.0882	217.4	218.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287553_core_1	ENSG00000287553		U_ENSG00000287553.2	chr17	2041564	2041852	-	288	288.0	antisense	ENSG00000108963	19	18	18	17	13	1	0.02	0.0142	0.0779	273.0	292.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287583_core_2	ENSG00000287583		U_ENSG00000287583.2	chr2	2707801	2708009	-	208	208.0	intergenic	.	19	18	18	17	12	0	0.0215	0.0187	0.0716	181.8	196.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287637_core_3	ENSG00000287637		U_ENSG00000287637.1	chr21	37366683	37366858	-	175	175.0	antisense	ENSG00000157540	17	17	17	17	17	0	0.0133	0.0129	0.0154	175.2	175.0	HLbalEde1,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287642_core_3	ENSG00000287642		U_ENSG00000287642.4	chr4	152936761	152937446	-	685	685.0	antisense	ENSG00000137460	19	17	17	14	11	2	0.0227	0.0172	0.0561	401.0	370.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287646_core_1	ENSG00000287646		U_ENSG00000287646.2	chr18	70205903	70206111	+	208	208.0	near_coding_5kb	.	18	14	14	11	3	0	0.0367	0.0285	0.0934	180.1	195.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000287678_core_1	ENSG00000287678		U_ENSG00000287678.2	chr6	41100747	41101235	-	488	488.0	antisense+sense	ENSG00000001167,ENSG00000124596	18	15	15	13	12	7	0.0278	0.0116	0.097	344.2	416.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,monDom5,rheMac10,rn7,susScr11
ENSG00000287705_core_1	ENSG00000287705		U_ENSG00000287705.1	chr6	83852999	83853527	-	528	528.0	antisense	ENSG00000203877	18	17	17	17	14	9	0.0162	0.0121	0.0515	371.3	361.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7
ENSG00000287710_core_1	ENSG00000287710		U_ENSG00000287710.1	chr17	42577904	42578352	+	448	448.0	antisense	ENSG00000131470	19	16	16	12	9	1	0.031	0.0206	0.0914	281.8	297.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287727_core_2	ENSG00000287727		U_ENSG00000287727.1	chr1	10612725	10612973	-	248	248.0	antisense	ENSG00000142655	18	12	10	9	4	1	0.0416	0.0294	0.0946	169.1	167.5	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287765_core_2	ENSG00000287765		U_ENSG00000287765.1	chr14	24192887	24193015	+	128	128.0	antisense	ENSG00000100926,ENSG00000254692	17	13	9	1	0	0	0.0434	0.0398	0.095	115.9	122.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,equCab3,eriEur2,felCat9,monDom5,rheMac10,rn7,susScr11
ENSG00000287789_core_1	ENSG00000287789		U_ENSG00000287789.1	chr6	90078059	90078187	+	128	128.0	antisense	ENSG00000112182	17	14	12	7	0	0	0.0386	0.0324	0.0992	123.2	125.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287812_core_1	ENSG00000287812		U_ENSG00000287812.2	chr8	22698383	22698673	-	290	290.0	near_coding_5kb	.	18	9	7	4	1	1	0.0524	0.0508	0.0921	183.3	180.0	HLbalEde1,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287812_core_3	ENSG00000287812		U_ENSG00000287812.2	chr8	22703498	22703776	-	278	278.0	near_coding_5kb	.	18	14	13	13	11	1	0.0309	0.0162	0.0941	221.1	242.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287825_core_3	ENSG00000287825		U_ENSG00000287825.4	chr6	42929265	42929752	-	487	487.0	antisense	ENSG00000137161	18	18	18	18	18	10	0.0094	0.008	0.0146	422.2	484.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287850_core_2	ENSG00000287850		U_ENSG00000287850.2	chr20	32277403	32277577	-	174	174.0	near_coding_5kb	.	18	8	4	1	1	0	0.0557	0.0567	0.0979	154.6	155.5	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287873_core_2	ENSG00000287873		U_ENSG00000287873.2	chr3	66997968	66998256	-	288	288.0	antisense	ENSG00000163376	17	16	16	15	14	3	0.0165	0.0111	0.0685	267.8	284.0	HLbalEde1,HLcamDro2,HLeleMax1,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287891_core_2	ENSG00000287891		U_ENSG00000287891.3	chr6	36844300	36844517	-	217	217.0	near_coding_5kb	.	17	16	16	13	6	1	0.024	0.0205	0.055	194.1	202.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000287921_core_1	ENSG00000287921		U_ENSG00000287921.1	chr1	233905584	233905931	-	347	347.0	antisense	ENSG00000183780	19	17	16	16	15	1	0.0232	0.0152	0.0927	245.1	249.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287934_core_1	ENSG00000287934		U_ENSG00000287934.1	chr11	67252941	67253149	-	208	208.0	antisense	ENSG00000173120	17	9	9	6	3	0	0.045	0.035	0.0836	184.3	195.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,susScr11
ENSG00000287961_core_2	ENSG00000287961		U_ENSG00000287961.2	chr19	16197618	16197785	-	167	167.0	antisense	ENSG00000105058	17	7	6	2	1	0	0.0532	0.0585	0.0794	153.7	156.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287967_core_1	ENSG00000287967		U_ENSG00000287967.1	chr22	29767298	29767546	-	248	248.0	antisense	ENSG00000184076	17	17	16	14	7	0	0.0227	0.0211	0.0464	195.6	204.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,bosTau9,canFam5,dasNov3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000287991_core_1	ENSG00000287991		U_ENSG00000287991.1	chr14	98999930	99000538	+	608	608.0	intergenic	.	19	19	19	18	17	16	0.0087	0.0072	0.0313	390.0	368.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288012_core_1	ENSG00000288012		U_ENSG00000288012.3	chr11	108008887	108009255	-	368	368.0	antisense	ENSG00000166266	18	17	17	15	12	9	0.0201	0.0106	0.0866	275.4	364.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288063_core_1	ENSG00000288063		U_ENSG00000288063.1	chr3	51670953	51671176	-	223	223.0	antisense	ENSG00000164080,ENSG00000164081	19	17	15	13	8	0	0.0269	0.021	0.0523	194.3	214.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288271_core_3	ENSG00000288271		U_ENSG00000288271.1	chr9	92813873	92814043	+	170	170.0	antisense	ENSG00000127081	17	16	16	16	6	0	0.0222	0.021	0.0536	165.6	170.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000288568_core_6	ENSG00000288568	ZCCHC14-DT	U_ENSG00000288568.2	chr16	87516236	87516764	+	528	528.0	near_coding_5kb	.	19	13	13	12	9	1	0.0334	0.0202	0.0808	292.7	290.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288656_core_2	ENSG00000288656		U_ENSG00000288656.2	chr16	28623235	28623363	-	128	128.0	sense_overlapping	ENSG00000196502,ENSG00000197165	18	17	16	7	0	0	0.0334	0.0315	0.0629	119.2	126.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288727_core_1	ENSG00000288727		U_ENSG00000288727.3	chr9	131233693	131234141	-	448	448.0	antisense	ENSG00000126883	17	11	8	6	1	1	0.0432	0.0435	0.0789	227.1	249.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288728_core_1	ENSG00000288728		U_ENSG00000288728.3	chr4	173334831	173335479	+	648	648.0	near_coding_5kb	.	18	18	17	14	10	5	0.0192	0.019	0.0413	485.7	540.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288741_core_1	ENSG00000288741		U_ENSG00000288741.2	chr5	80256229	80256477	+	248	248.0	near_coding_5kb	.	17	16	15	9	2	0	0.0297	0.0291	0.0509	233.7	247.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000288744_core_1	ENSG00000288744		U_ENSG00000288744.1	chr12	103965932	103966380	+	448	448.0	sense_overlapping	ENSG00000139372	19	18	17	16	13	1	0.0218	0.0157	0.0897	358.5	371.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288748_core_1	ENSG00000288748		U_ENSG00000288748.2	chr17	7835887	7836215	+	328	328.0	sense_overlapping	ENSG00000132510	18	18	18	15	15	9	0.0142	0.0101	0.0384	303.3	325.5	HLbalEde1,HLcamDro2,HLdidVir1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288751_core_1	ENSG00000288751		U_ENSG00000288751.2	chr6	33208270	33208598	-	328	328.0	antisense	ENSG00000204227	19	17	16	16	15	9	0.0211	0.0109	0.0859	287.3	319.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288752_core_1	ENSG00000288752		U_ENSG00000288752.3	chr8	98045658	98046346	+	688	688.0	antisense	ENSG00000156482	19	16	16	11	7	1	0.031	0.0229	0.0918	291.2	300.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288765_core_1	ENSG00000288765		U_ENSG00000288765.2	chr13	57630754	57630938	+	184	184.0	near_coding_5kb	.	18	18	18	13	6	0	0.0253	0.0262	0.0367	144.5	140.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,susScr11
ENSG00000288779_core_1	ENSG00000288779		U_ENSG00000288779.3	chr14	64880216	64881024	+	808	808.0	near_coding_5kb	.	19	19	19	16	16	13	0.012	0.0068	0.0355	550.3	533.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288804_core_1	ENSG00000288804		U_ENSG00000288804.2	chr1	65067886	65068174	+	288	288.0	near_coding_5kb	.	18	16	16	12	7	1	0.0262	0.0227	0.0597	238.7	270.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288812_core_1	ENSG00000288812		U_ENSG00000288812.2	chr6	17280506	17280834	-	328	328.0	near_coding_5kb	.	19	18	17	14	11	4	0.0224	0.0168	0.0689	294.6	312.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288814_core_1	ENSG00000288814		U_ENSG00000288814.2	chr12	6723724	6723972	-	248	248.0	near_coding_5kb	.	17	14	12	10	2	0	0.0344	0.0254	0.0779	206.0	207.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,monDom5,rheMac10,susScr11
ENSG00000288818_core_1	ENSG00000288818		U_ENSG00000288818.2	chr8	52714602	52714970	+	368	368.0	antisense	ENSG00000023287	19	19	15	10	6	1	0.0293	0.0298	0.0495	336.7	347.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288823_core_1	ENSG00000288823		U_ENSG00000288823.2	chr10	73744139	73744387	-	248	248.0	antisense	ENSG00000176986,ENSG00000196968	18	17	17	13	6	0	0.0272	0.0256	0.0742	192.1	196.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288823_core_2	ENSG00000288823		U_ENSG00000288823.2	chr10	73781810	73782010	-	200	200.0	antisense	ENSG00000176986,ENSG00000196968	18	11	7	2	1	0	0.0507	0.0442	0.0897	184.0	192.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288856_core_1	ENSG00000288856		U_ENSG00000288856.3	chrX	40171751	40172279	+	528	528.0	antisense	ENSG00000183337	18	15	14	14	12	10	0.0208	0.0096	0.059	389.9	438.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288865_core_1	ENSG00000288865		U_ENSG00000288865.2	chr9	72365625	72365873	+	248	248.0	near_coding_5kb	.	17	10	10	9	7	1	0.0358	0.0206	0.0785	209.6	229.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000288871_core_1	ENSG00000288871		U_ENSG00000288871.3	chr22	50244929	50245297	+	368	368.0	antisense	ENSG00000100429,ENSG00000128159,ENSG00000188130	18	16	14	11	6	1	0.0322	0.0278	0.084	310.0	338.0	HLbalEde1,HLcamDro2,HLdidVir1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288877_core_1	ENSG00000288877		U_ENSG00000288877.2	chr17	44221709	44222077	-	368	368.0	near_coding_5kb	.	17	15	14	14	14	1	0.0217	0.0124	0.0841	296.2	333.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288879_core_1	ENSG00000288879		U_ENSG00000288879.3	chr6	34235906	34236474	-	568	568.0	near_coding_5kb	.	17	16	16	16	15	9	0.0143	0.0096	0.0659	471.6	561.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000288907_core_1	ENSG00000288907		U_ENSG00000288907.3	chr11	125625430	125625878	-	448	448.0	antisense	ENSG00000134910,ENSG00000149554	17	13	11	9	5	1	0.0341	0.0241	0.0668	285.9	263.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,monDom5,rheMac10,rn7,susScr11
ENSG00000288911_core_1	ENSG00000288911		U_ENSG00000288911.3	chr5	40798320	40798928	+	608	608.0	antisense	ENSG00000132356	17	17	17	13	12	8	0.0168	0.0116	0.0369	438.2	450.0	HLbalEde1,HLcamDro2,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
ENSG00000288926_core_4	ENSG00000288926		U_ENSG00000288926.3	chr3	31531849	31532179	-	330	330.0	near_coding_5kb	.	18	18	17	13	8	1	0.024	0.021	0.0408	276.5	298.5	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,rheMac10,rn7,susScr11
ENSG00000288927_core_1	ENSG00000288927		U_ENSG00000288927.3	chr1	12618058	12618706	+	648	648.0	antisense	ENSG00000162496	19	18	17	17	17	14	0.0123	0.0058	0.0714	564.6	631.0	HLbalEde1,HLcamDro2,HLdidVir1,HLeleMax1,HLmanJav2,HLnotEug3,HLoryCun3,HLpteVam2,bosTau9,canFam5,dasNov3,equCab3,eriEur2,felCat9,mm39,monDom5,rheMac10,rn7,susScr11
